0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.42857143,1.0,0.0,0.68643105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.2313183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.0,0.0,0.0,0.0,0.0
0.0,0.8,0.0,0.0,0.0,0.51752037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50180864,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.09819194,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340639,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064649194,0.40514913,0.0,0.0,0.0,0.5123318,0.0,0.0,0.0,0.035362918,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49630105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515597,0.0,0.88713425,0.0,0.40198815,0.0,0.0,0.0,0.0,0.0,0.5333333,0.0,0.74217314,0.0,0.0,0.0
0.2857143,0.0,0.0,0.43793583,0.0,0.0,0.0,0.0,0.45484492,0.0,0.0,0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8619644,0.0,0.0,0.0,0.0,0.0,0.45755655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.48850214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35070574,0.0,0.0,0.0,0.0,0.0,0.035362918,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83398926,0.0,0.86415994,0.0,0.0,0.56992227,0.0,0.0,0.0,0.0,0.0,1.0,0.053563617,0.11520719,0.0
0.0,0.0,0.910596,0.0,1.0,0.90531766,0.0,0.0,0.0,0.0,0.0,0.0,0.37861344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675869,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1638629,1.0,0.16392659,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835699,0.0,0.0,0.0,0.2549706,0.0,0.0,0.0,0.0,0.0,0.0,0.07921794,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.65433455,1.0,0.0,0.0,0.0,0.0,0.0,0.44446704,0.0,0.0,0.0,0.0,0.67811596,0.0,0.0,0.62572473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66524774,0.0,0.0,0.0,0.0,0.1771913,0.0
0.0,0.0,0.87086093,0.0,0.0,0.0,0.0,0.43001992,0.0,0.0,0.0,0.0,-0.28413546,0.19922467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17263749,0.2628757,0.0,0.0,0.0,0.0,0.0,0.0,0.18356861,0.0,0.0
0.5714286,1.0,0.0,0.7180559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8935171,0.0,0.8711953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44717446,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.106145054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79659086,0.0,0.8858474,0.0,0.0,0.0,0.0,0.377111,0.0,0.55551857,0.0,0.0,0.0,0.053563617,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10956071,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8097358,0.0,0.0,0.0,0.0,0.29423827,0.0,0.0,0.0,0.0,0.5333333,0.0,1.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625998,0.6530138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662376,0.86583596,0.0,0.0,0.0,0.4857143,0.0,0.0,0.0,0.0,0.0,0.0,0.74217314,0.0,0.0,0.0
0.0,0.0,0.0,0.33441836,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88421184,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.20956962,0.0,0.0
0.85714287,0.0,0.0,0.13018955,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15109313,0.0,0.0,0.49162683,0.0,0.0,0.74217314,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6972621,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61822814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.0,0.74217314,0.0,0.0,0.0
0.0,0.0,1.0331125,0.0,0.5,0.0,0.0,0.74114156,0.0,0.0,0.0,1.0,0.0,0.2320336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31197932,0.0,0.17338678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0192499,1.0,1.0194021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.75165564,0.0,0.0,0.70445096,0.0,0.0,0.44486043,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382797,0.0,0.0,0.0,0.38008407,0.48838058,0.0,0.0,0.6724292,0.0,0.0,0.0,0.0,0.0,0.0
